time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,cycle,class
29,33.0,3.08,15.5,6.73,20.25,0.83,66,4
30,28.25,3.7,15.5,2.96,17.75,0.43,66,4
31,36.75,6.5,13.5,2.6,16.25,3.7,66,4
32,36.75,1.3,16.33,1.25,16.33,3.68,66,4
33,38.75,3.7,13.0,1.87,12.5,3.91,66,4
34,35.0,7.48,15.25,4.44,16.67,1.7,66,4
35,32.5,2.29,16.0,2.74,18.25,2.86,66,4
36,24.0,4.24,14.0,3.74,18.5,2.5,66,4
37,38.67,5.31,15.0,2.94,10.25,4.02,66,4
38,35.5,1.5,19.0,3.32,14.5,2.6,66,4
39,36.25,3.42,18.0,1.41,13.5,2.69,66,4
40,39.0,10.84,14.25,3.27,12.75,5.54,66,4
41,29.25,1.3,11.75,2.95,22.75,1.3,66,4
42,26.5,3.77,12.25,6.61,18.75,2.49,66,4
43,38.75,3.27,16.0,4.06,17.25,3.56,66,4
44,40.0,2.35,14.75,4.26,12.67,3.3,66,4
45,41.0,4.85,13.25,1.3,13.25,4.21,66,4
46,35.5,7.16,12.33,0.47,17.67,4.03,66,4
47,33.75,3.9,11.5,5.55,19.25,1.09,66,4
48,38.25,2.49,13.67,5.19,18.33,3.4,66,4
49,34.67,3.4,19.67,0.94,21.25,0.43,66,4
50,29.5,5.94,18.0,3.54,11.0,4.53,66,4
51,43.5,2.6,15.0,5.61,11.5,1.5,66,4
52,34.25,4.6,18.0,1.73,16.75,3.34,66,4
53,34.33,3.09,20.33,3.3,17.75,4.44,66,4
54,40.75,4.21,18.75,2.77,15.0,2.45,66,4
55,41.75,5.12,16.5,6.8,14.75,3.49,66,4
56,33.75,3.27,18.25,4.02,14.75,1.79,66,4
57,42.25,1.79,17.0,3.0,18.67,0.47,66,4
58,31.75,2.17,19.0,2.0,13.0,3.27,66,4
59,28.0,7.52,15.25,3.49,10.5,6.18,66,4
60,36.0,2.45,13.67,4.19,11.33,5.91,66,4
61,37.67,1.7,18.0,2.16,19.67,1.89,66,4
62,27.67,6.55,19.33,3.68,11.5,7.02,66,4
63,42.0,3.54,20.0,2.12,17.25,1.3,66,4
64,34.5,8.08,11.75,0.43,19.25,1.92,66,4
65,29.67,2.05,19.0,3.74,16.5,3.35,66,4
66,36.0,3.67,16.75,8.64,8.75,5.72,66,4
67,37.75,5.07,18.5,4.39,10.5,5.5,66,4
68,33.0,3.67,18.75,2.49,16.5,1.5,66,4
69,43.0,3.16,11.5,3.57,16.5,3.64,66,4
70,30.0,8.49,11.67,3.09,18.25,2.86,66,4
71,27.0,3.67,12.25,4.49,11.0,5.35,66,4
72,35.5,7.09,14.0,2.55,15.75,4.71,66,4
73,36.0,2.12,13.0,4.06,15.0,2.55,66,4
74,35.25,3.96,17.5,2.69,13.75,2.68,66,4
75,38.25,11.65,20.67,0.47,10.0,2.0,66,4
76,28.67,1.25,12.75,1.92,19.33,3.09,66,4
77,21.75,4.44,14.5,5.32,14.75,4.26,66,4
78,35.5,5.89,17.0,2.45,13.0,3.16,66,4
79,31.33,1.25,19.33,1.89,15.75,2.86,66,4
80,33.75,4.44,10.5,4.15,17.0,1.41,66,4
81,34.75,8.73,9.75,1.3,15.25,5.21,66,4
82,33.0,0.0,11.33,2.62,16.25,2.68,66,4
83,31.75,3.03,19.0,5.1,12.5,6.87,66,4
84,39.75,5.36,11.25,2.86,20.75,1.79,66,4
85,35.5,2.18,11.75,2.17,18.25,2.77,66,4
86,35.5,4.15,12.5,2.69,14.75,1.64,66,4
87,37.5,5.02,13.0,2.74,17.75,5.12,66,4
88,28.25,2.49,11.33,1.7,21.33,2.05,66,4
89,35.0,7.11,13.75,2.05,14.25,2.49,66,4
90,38.25,5.76,16.75,4.38,9.0,3.74,66,4
91,34.75,4.76,16.25,3.03,19.0,2.55,66,4
92,35.25,7.63,12.75,2.49,8.25,5.54,66,4
93,35.0,9.27,15.75,2.59,16.67,7.13,66,4
94,32.67,5.44,13.33,8.18,14.0,6.4,66,4
95,35.25,7.95,12.25,4.6,18.0,3.74,66,4
96,43.0,2.35,18.25,4.76,16.5,2.18,66,4
97,40.75,1.3,19.25,1.64,14.33,3.3,66,4
98,37.25,7.63,19.25,0.83,14.33,6.65,66,4
99,33.5,6.98,12.33,4.03,18.0,5.24,66,4
100,29.0,7.87,15.33,2.05,17.67,2.87,66,4
101,33.33,8.96,15.33,4.64,17.5,2.87,66,4
102,37.0,4.06,17.5,5.59,16.25,1.64,66,4
103,35.0,3.67,10.75,4.97,15.0,3.0,66,4
104,37.75,8.1,14.33,3.3,17.25,4.76,66,4
105,33.75,2.49,16.33,2.62,22.0,2.83,66,4
106,32.5,2.69,15.75,3.34,11.25,2.49,66,4
107,40.0,4.53,13.5,1.5,12.25,2.17,66,4
108,37.0,1.41,13.5,1.5,18.0,3.56,66,4
109,39.67,1.25,13.75,5.45,16.33,1.25,66,4
110,36.5,4.97,13.0,3.24,18.75,1.48,66,4
111,31.75,4.76,11.33,0.47,16.75,5.76,66,4
112,35.5,4.5,18.25,2.68,11.5,1.5,66,4
113,43.75,4.26,15.0,4.3,15.75,1.79,66,4
114,36.0,2.16,17.75,2.77,20.33,1.7,66,4
115,31.0,9.25,19.25,3.03,15.0,6.4,66,4
116,39.75,5.36,14.25,5.76,16.75,3.03,66,4
117,28.0,7.07,9.0,4.97,17.75,4.26,66,4
118,34.25,6.26,11.75,5.49,10.25,2.17,66,4
119,39.25,3.42,10.25,5.21,11.25,1.92,66,4
120,37.75,1.3,12.0,4.06,12.0,4.3,66,4
121,37.25,1.3,18.25,2.17,15.5,4.15,66,4
122,32.75,7.56,15.0,3.94,13.0,5.34,66,4
123,30.0,2.24,13.25,3.34,17.5,3.2,66,4
124,32.33,5.19,16.33,1.25,14.67,2.87,66,4
125,36.33,0.47,13.0,9.09,18.75,2.49,66,4
126,34.25,3.7,10.75,1.3,18.5,2.5,66,4
127,40.5,1.5,7.0,1.41,11.0,4.18,66,4
128,30.0,2.12,15.0,5.2,13.5,5.72,66,4
129,27.75,5.76,11.67,3.86,18.25,6.53,66,4
130,31.0,7.81,14.0,3.39,14.0,4.06,66,4
131,37.0,1.22,18.0,0.0,13.0,1.22,66,4
132,37.5,1.12,15.33,4.64,14.0,3.74,66,4
133,39.25,6.3,12.0,2.12,13.25,1.79,66,4
134,25.5,4.97,17.25,1.92,18.75,4.32,66,4
135,20.0,4.0,20.33,2.87,20.33,2.49,66,4
136,29.0,13.86,17.4,3.56,10.5,1.66,66,4
137,28.0,1.41,17.0,2.16,10.67,2.05,66,4
138,31.25,4.76,20.5,3.35,11.5,5.89,66,4
139,40.5,8.08,18.5,2.6,19.5,2.06,66,4
140,19.25,1.3,17.25,2.68,19.75,2.17,66,4
141,33.25,4.55,14.25,6.06,18.0,1.41,66,4
142,42.0,3.54,17.0,3.24,18.25,1.79,66,4
143,38.75,3.27,12.75,3.27,17.25,1.3,66,4
144,39.0,1.87,8.0,2.83,15.5,2.5,66,4
145,31.5,8.87,17.25,1.64,21.67,2.62,66,4
146,25.0,3.39,17.5,1.66,13.0,1.41,66,4
147,34.25,6.14,17.5,2.5,19.5,2.69,66,4
148,40.0,4.74,14.33,2.36,16.67,1.25,66,4
149,37.0,2.74,13.0,4.32,16.33,1.7,66,4
150,41.25,3.27,18.75,3.77,16.0,4.55,66,4
151,34.0,3.54,20.25,2.86,14.75,4.6,66,4
152,28.67,3.4,17.0,2.24,15.0,3.27,66,4
153,37.5,5.41,14.75,4.32,14.75,1.64,66,4
154,37.5,0.87,15.5,3.35,13.5,4.03,66,4
155,37.0,0.82,11.67,4.92,15.5,6.73,66,4
156,39.5,3.91,12.0,1.63,15.25,2.38,66,4
157,30.0,1.63,17.67,2.05,14.75,5.76,66,4
158,26.0,3.67,15.5,1.8,18.25,2.17,66,4
159,37.25,1.3,19.75,2.86,10.5,4.72,66,4
160,29.5,3.77,11.25,5.4,12.0,5.79,66,4
161,33.75,5.12,15.25,4.09,20.75,2.77,66,4
162,38.0,8.03,13.0,4.9,14.0,6.16,66,4
163,30.75,3.27,15.0,2.16,18.67,3.3,66,4
164,35.25,6.5,14.33,2.62,16.0,2.16,66,4
165,36.25,5.36,19.25,4.02,9.0,6.04,66,4
166,35.5,1.5,18.5,3.77,17.25,7.46,66,4
167,40.33,3.09,18.75,1.92,16.67,3.68,66,4
168,33.5,4.5,17.5,3.28,18.0,2.12,66,4
169,23.67,4.5,18.67,1.25,19.5,2.06,66,4
170,33.0,4.24,13.5,5.59,19.0,2.35,66,4
171,38.75,6.42,14.25,5.93,14.25,7.46,66,4
172,32.25,2.49,20.0,4.18,16.25,6.72,66,4
173,39.5,6.87,15.5,2.5,17.0,4.08,66,4
174,27.5,3.2,16.5,1.12,16.75,4.26,66,4
175,29.5,4.27,19.0,1.58,18.75,4.44,66,4
176,40.75,3.7,15.5,3.77,16.25,3.96,66,4
177,30.0,4.24,11.75,7.12,16.33,3.68,66,4
178,33.33,4.71,13.67,4.71,13.0,4.74,66,4
179,42.33,6.65,11.33,8.18,17.25,5.12,66,4
180,27.75,1.3,13.75,3.7,17.5,2.6,66,4
181,34.5,2.06,14.33,2.05,10.75,6.14,66,4
182,41.25,3.96,14.67,2.62,4.67,3.3,66,4
183,33.25,3.27,20.0,1.87,14.75,3.7,66,4
184,38.0,5.34,16.5,3.35,16.0,1.87,66,4
185,36.0,6.96,16.5,3.35,18.25,0.43,66,4
186,31.25,4.44,6.0,2.16,17.0,2.94,66,4
187,38.5,5.72,14.33,1.25,11.75,5.07,66,4
188,39.0,3.56,16.5,2.96,13.0,3.74,66,4
189,32.25,1.3,16.5,3.64,14.75,2.17,66,4
190,44.0,2.12,13.0,4.36,11.75,2.17,66,4
191,29.75,4.49,15.0,5.79,15.0,4.12,66,4
192,33.0,4.24,17.67,1.89,12.75,7.29,66,4
193,36.5,3.57,18.25,2.05,20.0,3.67,66,4
194,39.5,4.61,20.0,3.16,19.5,1.5,66,4
195,36.75,2.49,18.5,2.87,15.75,2.95,66,4
196,39.0,4.06,11.25,1.92,16.0,3.08,66,4
197,31.25,3.27,13.75,5.36,15.25,3.56,66,4
198,26.75,2.17,16.5,3.35,17.25,3.27,66,4
199,41.67,6.94,16.5,3.04,12.5,4.5,66,4
200,34.33,2.36,20.33,3.3,19.33,3.09,66,4
201,36.0,4.74,14.5,4.15,11.0,5.48,66,4
202,41.0,4.0,14.0,2.0,12.0,9.0,66,4
203,36.0,0.0,11.0,0.0,12.0,9.0,66,4
204,31.46,7.4,16.0,6.86,16.46,5.08,66,4
205,31.46,7.4,16.0,6.86,16.46,5.08,66,4
206,34.75,3.7,14.0,4.12,20.5,3.77,66,4
207,35.75,7.5,19.25,1.3,16.25,2.49,66,4
208,36.67,3.3,15.0,3.08,14.0,2.16,66,4
209,29.67,2.87,12.75,2.49,23.0,2.94,66,4
210,33.0,6.16,12.25,3.34,16.0,5.74,66,4
211,33.0,2.45,18.67,3.3,15.33,0.94,66,4
212,36.75,1.3,14.0,2.74,14.33,0.94,66,4
213,42.25,2.59,18.67,0.94,17.25,3.34,66,4
214,28.0,5.05,14.0,1.41,19.5,5.02,66,4
215,29.67,2.87,15.67,9.1,17.75,4.26,66,4
216,34.25,12.36,17.0,1.22,19.75,0.83,66,4
217,36.67,0.94,21.0,3.56,19.0,5.2,66,4
218,33.75,2.49,19.5,3.84,17.25,3.27,66,4
219,42.75,5.93,12.25,4.38,12.75,6.72,66,4
220,32.25,5.12,14.75,3.56,17.5,3.5,66,4
221,29.5,2.29,15.5,1.66,18.5,3.35,66,4
222,38.5,4.5,15.75,1.92,19.25,1.3,66,4
223,36.33,0.47,16.0,2.45,17.25,1.3,66,4
224,36.5,5.68,19.0,2.83,19.0,3.39,66,4
225,35.5,7.7,17.0,0.82,9.67,6.02,66,4
226,27.33,2.87,19.25,2.68,14.33,5.56,66,4
227,33.67,3.86,10.0,5.39,15.0,3.56,66,4
228,41.0,5.05,18.75,3.34,19.25,1.09,66,4
229,31.0,1.0,15.75,1.92,16.5,3.64,66,4
230,35.25,3.27,16.25,3.03,8.5,2.87,66,4
231,39.0,7.65,14.0,1.41,14.5,3.04,66,4
232,30.67,3.3,17.67,2.62,17.25,3.11,66,4
233,29.67,6.8,8.67,4.03,19.0,1.58,66,4
234,35.75,2.95,18.25,4.55,15.75,2.86,66,4
235,36.25,2.05,13.0,3.94,14.75,1.48,66,4
236,39.75,4.92,14.75,2.38,17.5,2.69,66,4
237,31.75,8.55,14.5,2.29,17.25,2.86,66,4
238,25.5,3.84,15.0,3.94,13.0,4.3,66,4
239,36.5,4.27,16.0,7.79,18.67,4.78,66,4
240,37.0,1.22,15.33,2.05,16.67,1.25,66,4
241,37.67,1.25,17.25,0.83,13.67,6.13,66,4
242,39.75,3.11,9.75,3.96,17.33,3.3,66,4
243,30.33,2.49,13.67,5.79,22.33,0.94,66,4
244,20.75,6.76,11.25,3.96,22.25,4.26,66,4
245,36.25,5.89,11.5,5.68,18.25,3.9,66,4
246,35.0,1.73,17.5,3.91,17.5,2.6,66,4
247,38.25,2.49,17.5,4.97,18.75,4.15,66,4
248,38.5,6.42,20.0,1.22,17.5,5.02,66,4
249,25.0,2.12,14.75,4.02,15.0,4.74,66,4
250,30.75,4.44,15.0,2.45,12.33,4.03,66,4
251,37.67,0.0,16.75,3.27,17.5,3.35,66,4
252,30.0,2.16,19.5,2.6,13.33,3.4,66,4
253,39.25,3.49,11.5,6.5,11.75,4.97,66,4
254,38.0,7.07,15.33,2.05,19.5,1.5,66,4
255,23.5,2.06,15.0,2.12,19.0,4.42,66,4
256,32.75,2.17,11.0,5.83,14.75,2.77,66,4
257,40.0,4.24,21.0,0.82,15.0,2.24,66,4
258,30.67,0.94,18.33,1.25,12.25,6.1,66,4
259,38.5,3.77,12.0,8.04,15.0,3.56,66,4
260,30.5,9.84,14.0,2.74,15.25,6.18,66,4
261,23.25,6.83,15.0,3.54,14.75,5.49,66,4
262,34.5,6.87,16.0,0.82,13.0,0.71,66,4
263,29.0,4.36,14.67,2.49,18.5,2.87,66,4
264,31.5,4.5,16.67,5.44,9.67,3.3,66,4
265,41.0,7.79,14.0,3.94,13.33,2.62,66,4
266,32.75,3.42,16.25,1.79,15.75,2.49,66,4
267,32.0,6.12,13.25,3.56,17.5,1.5,66,4
268,36.0,3.0,12.5,2.5,11.75,6.02,66,4
269,25.33,3.68,11.67,6.8,11.0,4.3,66,4
270,34.0,2.74,18.75,2.86,15.0,1.22,66,4
271,38.25,9.28,16.25,2.86,13.5,1.5,66,4
272,30.25,1.79,18.0,3.08,16.0,4.74,66,4
273,24.25,8.84,20.0,1.0,16.33,2.05,66,4
274,38.75,2.17,15.67,0.94,13.67,1.25,66,4
275,38.0,0.71,14.25,3.56,16.0,2.24,66,4
276,41.25,3.11,14.0,1.0,11.33,3.3,66,4
277,33.5,4.97,14.5,2.6,12.67,3.86,66,4
278,28.25,3.03,15.33,2.05,14.75,2.49,66,4
279,40.0,6.68,15.75,2.49,16.0,6.16,66,4
280,34.5,1.5,16.5,3.35,21.5,0.5,66,4
281,33.67,3.86,11.67,0.47,15.25,2.59,66,4
282,36.75,6.26,15.0,1.41,13.67,4.71,66,4
283,34.5,5.55,18.5,4.61,12.75,1.92,66,4
284,29.75,3.9,17.0,3.54,12.75,4.44,66,4
285,42.0,4.53,13.0,5.43,18.75,2.86,66,4
286,34.75,2.38,14.67,4.71,18.0,2.12,66,4
287,35.5,3.28,18.5,2.5,8.0,7.26,66,4
288,34.0,6.12,14.75,1.09,17.25,3.96,66,4
289,28.25,1.79,16.75,3.03,17.0,5.96,66,4
290,35.0,5.87,19.75,2.38,16.0,3.0,66,4
291,38.25,3.9,15.25,3.56,21.0,0.71,66,4
292,33.75,6.3,17.0,4.55,16.67,3.09,66,4
293,32.25,6.83,16.25,3.96,16.5,4.33,66,4
294,32.67,0.47,17.0,2.45,13.33,0.94,66,4
295,23.0,7.31,14.25,5.54,11.33,7.32,66,4
296,36.0,6.48,13.67,3.09,18.5,2.5,66,4
297,39.25,3.49,19.0,2.55,16.5,3.64,66,4
298,36.5,2.87,14.0,6.56,20.0,2.12,66,4
299,36.25,4.02,15.67,2.62,18.25,2.68,66,4
300,31.25,2.49,17.0,1.0,21.0,2.12,66,4
301,30.5,1.5,14.0,1.41,23.25,2.49,66,4
302,39.75,7.15,15.0,4.12,18.5,1.5,66,4
303,35.0,4.58,19.67,4.03,19.25,1.3,66,4
304,32.5,8.08,17.75,0.43,16.0,4.42,66,4
305,35.75,5.76,19.5,2.06,19.75,2.17,66,4
306,29.25,1.48,14.5,2.69,15.75,2.59,66,4
307,33.0,8.83,16.5,3.35,17.0,1.73,66,4
308,37.25,2.49,14.5,4.5,17.25,2.59,66,4
309,37.5,5.02,13.67,0.94,13.25,5.12,66,4
310,39.25,5.07,16.67,4.99,12.5,1.5,66,4
311,28.5,5.59,16.25,3.83,19.5,6.18,66,4
312,28.0,6.04,12.25,5.89,22.25,1.3,66,4
313,34.75,5.93,13.0,3.61,17.5,2.29,66,4
314,35.5,0.87,15.75,3.34,17.0,0.71,66,4
315,40.25,2.77,18.75,3.9,16.5,4.5,66,4
316,29.67,12.97,10.25,3.83,15.0,5.35,66,4
317,27.0,5.05,13.0,1.58,17.0,4.64,66,4
318,33.0,2.16,8.67,2.05,10.25,2.68,66,4
319,37.0,2.74,12.33,8.38,16.25,3.49,66,4
320,35.25,1.3,17.0,2.12,17.5,2.5,66,4
321,40.0,3.54,16.0,3.08,14.0,5.7,66,4
322,36.5,6.98,15.0,4.64,18.0,3.67,66,4
323,23.5,5.77,13.5,3.91,17.5,2.87,66,4
324,37.75,6.94,14.25,2.28,11.75,5.36,66,4
325,38.75,3.63,15.75,2.49,19.25,0.83,66,4
326,34.5,3.35,18.0,3.08,14.25,6.5,66,4
327,39.0,8.31,13.33,4.64,19.25,0.83,66,4
328,29.75,2.38,16.0,1.63,14.67,4.5,66,4
329,23.0,10.2,14.0,1.87,17.5,0.5,66,4
330,41.25,2.49,16.5,2.29,18.0,1.41,66,4
331,34.75,2.38,15.0,0.82,22.33,1.25,66,4
332,36.0,0.82,21.0,0.0,12.67,5.91,66,4
333,42.5,5.94,16.33,1.7,16.67,3.09,66,4
334,28.5,1.12,17.75,1.79,16.5,2.18,66,4
335,33.75,4.15,16.0,3.54,16.75,3.96,66,4
336,38.75,6.26,16.5,2.06,17.75,2.17,66,4
337,32.75,3.7,17.0,3.61,13.67,3.09,66,4
338,37.25,7.66,14.5,2.69,17.5,3.04,66,4
339,35.0,5.2,16.0,1.0,19.0,2.83,66,4
340,31.25,1.3,15.75,5.76,16.75,4.6,66,4
341,38.75,2.17,14.0,2.83,13.0,2.94,66,4
342,40.75,5.72,9.33,3.3,9.25,3.56,66,4
343,37.67,1.25,11.0,0.71,9.33,3.68,66,4
344,39.5,2.5,17.0,1.63,14.33,2.49,66,4
345,36.0,7.35,18.33,2.62,17.25,3.96,66,4
346,31.25,4.76,14.0,6.16,16.33,3.4,66,4
347,29.75,5.63,15.0,5.24,13.75,4.76,66,4
348,36.0,3.08,12.5,1.5,15.33,2.05,66,4
349,36.25,0.43,11.5,4.5,11.0,6.44,66,4
350,41.5,2.96,13.5,2.69,18.25,2.68,66,4
351,31.5,2.69,15.0,2.94,16.67,2.36,66,4
352,33.75,5.76,12.5,2.87,9.25,3.7,66,4
353,42.5,1.8,15.33,1.25,12.67,2.49,66,4
354,37.75,1.3,17.25,1.79,21.0,0.71,66,4
355,39.75,2.28,15.25,4.6,5.75,4.21,66,4
356,40.0,1.0,9.0,3.74,12.67,0.47,66,4
357,31.75,4.09,10.67,0.94,17.25,3.77,66,4
358,28.5,6.69,13.25,1.64,20.25,3.03,66,4
359,38.25,4.66,14.25,6.42,14.5,2.29,66,4
360,34.5,1.5,19.25,3.27,14.0,3.54,66,4
361,38.25,3.27,15.0,4.3,16.0,1.22,66,4
362,34.25,8.01,18.25,1.92,20.25,1.09,66,4
363,28.25,2.05,17.25,1.92,15.75,3.77,66,4
364,32.75,5.07,18.33,2.49,7.67,3.3,66,4
365,32.25,3.9,18.75,2.49,15.75,2.49,66,4
366,32.25,3.77,17.25,3.96,11.25,3.77,66,4
367,34.0,7.84,10.0,5.1,16.5,2.69,66,4
368,27.67,2.62,10.0,2.35,20.33,2.62,66,4
369,22.67,6.65,14.25,1.48,17.0,5.61,66,4
370,39.67,3.86,16.0,2.83,16.0,1.58,66,4
371,38.25,5.93,20.67,1.25,16.25,2.28,66,4
372,30.25,5.63,20.75,2.17,14.67,1.7,66,4
373,42.5,4.72,22.0,1.22,18.0,3.08,66,4
374,24.0,7.04,19.25,2.95,19.75,5.4,66,4
375,26.75,8.14,14.25,2.86,17.75,1.92,66,4
376,39.0,3.67,12.0,4.55,16.5,7.02,66,4
377,31.25,5.89,17.5,3.77,14.33,1.7,66,4
378,37.25,2.68,22.75,1.09,15.75,4.32,66,4
379,41.75,3.63,14.0,5.89,17.25,5.76,66,4
380,31.0,1.41,19.33,1.25,16.0,5.0,66,4
381,30.6,5.82,15.0,3.54,17.17,4.95,66,4
382,31.0,8.51,16.5,1.66,16.0,2.45,66,4
383,27.0,6.36,14.75,5.02,13.75,5.12,66,4
384,38.5,5.89,14.67,2.05,15.33,4.5,66,4
385,35.0,7.48,17.75,1.79,14.67,4.71,66,4
386,28.75,8.23,16.33,3.3,9.33,6.02,66,4
387,35.0,5.24,16.75,3.63,8.25,2.59,66,4
388,41.67,2.87,20.33,3.3,16.0,1.22,66,4
389,32.0,3.27,16.67,2.62,18.5,0.5,66,4
390,43.33,3.4,14.33,4.92,16.0,3.74,66,4
391,36.0,7.78,20.75,3.49,21.75,3.34,66,4
392,25.25,4.76,17.75,3.96,20.75,3.27,66,4
393,33.25,8.84,18.75,2.49,21.0,2.55,66,4
394,32.5,6.87,19.0,2.35,21.0,1.22,66,4
395,31.5,4.5,16.75,2.38,15.25,3.27,66,4
396,34.75,9.68,15.25,1.92,15.5,2.06,66,4
397,34.75,5.58,17.5,0.5,13.75,1.3,66,4
398,26.5,2.5,14.5,4.33,19.25,2.49,66,4
399,38.25,4.66,16.0,4.85,19.75,1.3,66,4
400,28.25,4.32,17.0,3.39,13.0,2.16,66,4
401,33.0,5.61,18.0,4.24,9.33,8.26,66,4
402,35.0,6.2,14.0,2.12,17.0,1.22,66,4
403,28.0,0.82,18.25,5.26,21.33,0.47,66,4
404,32.75,4.6,18.5,3.2,11.75,3.34,66,4
405,40.0,3.74,19.0,3.16,17.0,0.82,66,4
406,26.33,2.62,19.75,2.38,14.33,4.78,66,4
407,39.0,2.12,15.75,3.27,16.25,1.79,66,4
408,33.0,6.48,19.25,0.83,20.75,1.79,66,4
409,25.75,1.64,15.75,1.92,17.5,1.12,66,4
410,26.75,9.86,17.25,3.27,10.0,3.61,66,4
411,33.75,2.28,17.25,2.86,14.25,2.86,66,4
412,33.33,1.89,11.33,0.94,17.25,3.27,66,4
413,39.5,2.69,15.5,3.2,13.0,6.12,66,4
414,30.75,2.49,14.67,3.77,13.25,5.21,66,4
415,23.75,6.22,17.0,3.27,14.0,4.24,66,4
416,40.25,3.96,15.5,2.87,12.75,3.42,66,4
417,28.75,5.45,20.25,2.86,13.0,4.18,66,4
418,34.25,4.26,10.5,4.72,14.0,2.83,66,4
419,40.25,5.45,13.75,2.68,16.75,3.03,66,4
420,31.25,1.3,12.75,3.77,14.25,3.49,66,4
421,31.5,3.35,10.33,3.09,8.0,3.74,66,4
422,39.0,4.24,15.25,4.82,15.0,4.24,66,4
423,34.25,2.49,12.33,2.05,9.67,6.55,66,4
424,42.33,2.87,10.0,1.41,16.75,4.6,66,4
425,37.5,7.12,16.0,2.35,17.5,3.57,66,4
426,27.5,4.15,17.25,3.77,19.0,1.22,66,4
427,36.67,4.99,15.75,3.9,6.0,4.55,66,4
428,33.5,5.94,13.0,1.41,8.67,1.89,66,4
429,28.25,7.85,16.67,4.19,16.67,2.36,66,4
430,39.75,1.3,14.75,4.15,14.0,6.2,66,4
431,30.33,6.02,13.75,4.21,14.5,2.5,66,4
432,30.25,1.79,12.0,0.0,14.0,1.63,66,4
433,38.0,5.1,19.0,2.16,15.0,3.0,66,4
434,38.0,2.12,13.0,4.12,14.0,3.24,66,4
435,37.0,2.92,13.75,2.49,16.0,3.39,66,4
436,40.75,8.23,12.75,4.82,14.0,6.44,66,4
437,26.75,4.09,17.67,0.47,19.33,2.62,66,4
438,32.75,3.7,16.0,1.58,15.5,1.5,66,4
439,36.75,4.26,16.33,1.89,11.75,2.77,66,4
440,33.0,2.45,17.33,3.3,9.25,3.34,66,4
441,38.33,2.05,13.5,4.39,12.0,5.66,66,4
442,35.75,10.16,15.0,2.12,14.25,3.96,66,4
443,32.0,3.74,14.33,1.7,18.0,4.58,66,4
444,26.75,5.85,12.25,3.63,14.75,4.26,66,4
445,38.0,3.74,15.0,2.16,14.0,2.83,66,4
446,35.5,1.5,20.0,2.35,15.0,2.55,66,4
447,34.75,6.42,15.75,2.49,18.75,0.83,66,4
448,36.67,7.36,17.25,0.83,11.5,0.5,66,4
449,21.75,4.32,16.0,2.74,13.5,2.06,66,4
450,40.25,4.87,16.75,3.9,17.0,2.55,66,4
451,39.75,1.3,16.0,3.46,19.25,2.49,66,4
452,39.25,2.38,17.0,2.74,16.5,1.5,66,4
453,34.5,9.6,9.25,6.3,17.75,4.44,66,4
454,25.75,2.95,12.5,1.5,16.75,3.7,66,4
455,27.25,6.38,16.25,3.63,15.5,3.57,66,4
456,36.75,4.44,16.33,5.79,15.33,1.25,66,4
457,32.67,0.47,19.5,4.56,19.0,3.56,66,4
458,32.25,5.76,19.0,4.53,16.0,4.85,66,4
459,42.33,4.5,19.0,1.41,15.0,8.04,66,4
460,29.4,4.96,18.4,1.85,18.5,3.2,66,4
461,41.25,7.19,14.5,3.35,20.5,0.87,66,4
462,40.25,1.3,16.0,1.22,21.25,0.43,66,4
463,38.75,2.38,16.0,4.42,13.75,7.66,66,4
464,37.5,9.07,10.67,4.78,16.25,2.95,66,4
465,33.25,1.79,14.75,7.01,16.33,3.09,66,4
466,30.33,2.49,17.0,2.16,19.25,4.02,66,4
467,37.75,5.07,13.0,7.65,12.25,2.49,66,4
468,35.5,4.15,15.5,3.28,14.0,5.34,66,4
469,36.67,4.78,16.0,2.35,17.33,3.3,66,4
470,35.0,10.05,16.0,3.16,12.5,1.8,66,4
471,26.0,5.79,16.25,5.97,11.0,5.34,66,4
472,28.75,7.89,11.25,3.77,15.75,2.59,66,4
473,37.5,3.2,15.75,5.54,17.5,3.91,66,4
474,31.5,2.6,13.25,5.93,19.0,2.74,66,4
475,36.25,5.63,17.0,2.16,18.5,0.87,66,4
476,34.5,6.18,9.0,3.56,12.67,4.19,66,4
477,25.75,6.02,13.75,2.05,16.0,1.58,66,4
478,31.5,3.35,10.25,5.12,16.25,2.95,66,4
1,24.5,4.77,16.5,4.5,13.75,2.38,67,4
2,40.0,5.24,19.25,2.86,12.25,4.32,67,4
3,40.0,2.83,17.0,1.41,16.75,4.71,67,4
4,37.75,0.83,16.0,5.15,16.25,7.12,67,4
5,36.5,5.36,18.25,2.17,11.5,4.27,67,4
6,31.25,9.88,9.75,3.27,17.5,4.03,67,4
7,28.0,2.74,18.25,1.92,18.0,3.08,67,4
8,36.25,6.02,17.25,4.26,19.25,5.97,67,4
9,39.0,3.67,18.25,3.11,14.0,8.46,67,4
10,37.0,1.41,19.0,2.94,18.5,1.5,67,4
11,38.6,1.96,16.75,2.49,15.6,4.41,67,4
12,35.5,7.09,12.5,0.87,13.75,4.66,67,4
13,24.5,4.97,14.75,3.42,17.0,1.87,67,4
14,30.25,8.14,15.25,4.44,15.0,3.0,67,4
15,39.5,3.35,13.0,6.53,16.25,1.79,67,4
